id,name,product_code,showroom_qty,warehouse_qty,product_categories_string,buy_account,sell_account,inventory_asset_account
45599118,Heveya Natural Organic Latex - Custom Size 200 x 100 x 5cm,D655200X100,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50286475,Heveya Natural Organic Latex - Custom Size 200 x 300 x 5cm,D655200X300,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46007186,Heveya Natural Organic Latex - Custom Size 200 x 70 x 5cm - Firm,D855200X70,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
48057476,Heveya Natural Organic Latex - Custom Size 200 x 70 x 5cm - Soft,D655200X70,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46488514,Heveya Natural Organic Latex - Custom Size 210 x 100 x 15cm - Firm,D9515210X100,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46488484,Heveya Natural Organic Latex - Custom Size 210 x 100 x 15cm - Medium,D8015210X100,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46488477,Heveya Natural Organic Latex - Custom Size 210 x 100 x 5cm - Soft,D655210X100,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
47310782,Heveya Natural Organic Latex - Custom Size 240 x 210 x 5cm - Soft,D655240X210,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42597662,Heveya Natural Organic Latex - Custom Size 256 x 109 x 5 - Soft,D655256X109,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46488533,Heveya Natural Organic Latex - Custom Size 90 x 200 x 5cm - Firm,D85590X200,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
54801466,Heveya Natural Organic Latex - Custom Size L10 x W180 x 15cm - Firm,,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53939790,Heveya Natural Organic Latex - Custom Size L129.5cm x W108.8cm x 15cm - Medium, D8015129.5X108.8,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
54801264,Heveya Natural Organic Latex - Custom Size L190 x W180 x 15cm - Firm,,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53832480,Heveya Natural Organic Latex - Custom Size L220 x W122.5 x 15cm - Firm,D9515220X122.5,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53832492,Heveya Natural Organic Latex - Custom Size L220 x W122.5 x 5cm - Medium,D805220X122.5X5,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53832508,Heveya Natural Organic Latex - Custom Size L220 x W245 x 5cm - Soft,D655220X245X5,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
57292980,Heveya Natural Organic Latex - Custom Size L95 x W80 x H5cm - Soft,D65595X80,0,-1.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53730388,Heveya Natural Organic Latex - Custom Size W105cm x L200cm x 5cm - Soft,D655105X200,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34979490,Heveya Natural Organic Latex - Half Super King - Medium,D8015HSKM,1.0,21.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
36262341,Heveya Natural Organic Latex - Queen - Firm,D955QF,0,0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34990385,Heveya Natural Organic Latex 15cm - 120cm x 200cm - D70,D7015120X200,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
41098691,Heveya Natural Organic Latex 15cm - Custom - Soft,D7015188X92,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
48208376,Heveya Natural Organic Latex 15cm - Custom 200 x 100 x 15cm - Soft,D7015200X100,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42596208,Heveya Natural Organic Latex 15cm - Custom 200 x 110 x 15cm - Firm,D9515200X110,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46007138,Heveya Natural Organic Latex 15cm - Custom 200 x 110 x 5cm - Firm,D855200X110,0,2.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46820417,Heveya Natural Organic Latex 15cm - Custom 210 x 160 x 15cm - Medium,D8015210X160,0.0,1.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42596164,Heveya Natural Organic Latex 15cm - Custom L200 x W110 x 15cm - Medium,D8015200X110,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266833,Heveya Natural Organic Latex 15cm - Custom Size 185 x 97,D8015185X97,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266848,Heveya Natural Organic Latex 15cm - Custom Size 188 x 145,D8015188X145,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266817,Heveya Natural Organic Latex 15cm - Custom Size 190 x 160,D8015190x160,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45598327,Heveya Natural Organic Latex 15cm - Custom Size 200 x 125 x 15cm - Medium,D8015200X125,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597901,Heveya Natural Organic Latex 15cm - Custom Size 210cm x 80cm - Medium,D8015210X80,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597897,Heveya Natural Organic Latex 15cm - Custom Size 210cm x 80cm - Soft,D7015210X80,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597745,Heveya Natural Organic Latex 15cm - Custom Size 210cm x 90cm - Firm,D9515210X90,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597721,Heveya Natural Organic Latex 15cm - Custom Size 210cm x 90cm - Medium,D8015210X90,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597715,Heveya Natural Organic Latex 15cm - Custom Size 210cm x 90cm - Soft,D7015210X90,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50286446,Heveya Natural Organic Latex 15cm - Custom Size 212 x 115 x 15cm - Medium,D8015212X115,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597653,Heveya Natural Organic Latex 15cm - Custom Size 220cm x 105cm - Firm, D9515220X105,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597630,Heveya Natural Organic Latex 15cm - Custom Size 220cm x 105cm - Medium, D8015220X105,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50234394,Heveya Natural Organic Latex 15cm - Custom Size 220cm x 105cm - Soft,D7015220X105,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53250804,Heveya Natural Organic Latex 15cm - Custom Size 90 x 160,D701590x160,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53594844,Heveya Natural Organic Latex 15cm - Custom Size L210 x W125 x 15cm - Firm,D9515210X125,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53594824,Heveya Natural Organic Latex 15cm - Custom Size L210 x W125 x 15cm - Medium, D8015210X125,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
52410674,Heveya Natural Organic Latex 15cm - Custom Size W110cm x L210cm - Firm,D9515210X110,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
51689964,Heveya Natural Organic Latex 15cm - Custom Size W110cm x L210cm - Medium, D8015210X110,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34990326,Heveya Natural Organic Latex 15cm - Half Queen  - Medium,D8015HQM,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34990348,Heveya Natural Organic Latex 15cm - Half Queen - Firm,D9515HQF,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
35005784,Heveya Natural Organic Latex 15cm - Half Super King - Firm,D9515HSKF,2.0,12.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34989978,Heveya Natural Organic Latex 15cm - Half Super King - Soft,D7015HSKS,1.0,19.0,Matrass,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966955,Heveya Natural Organic Latex 15cm - King - Firm,D9515KF,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966913,Heveya Natural Organic Latex 15cm - King - Medium,D8015KM,0.0,6.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966870,Heveya Natural Organic Latex 15cm - King - Soft,D7015KS,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966949,Heveya Natural Organic Latex 15cm - Queen - Firm,D9515QF,0.0,3.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966910,Heveya Natural Organic Latex 15cm - Queen - Medium,D8015QM,0.0,1.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966851,Heveya Natural Organic Latex 15cm - Queen - Soft,D7015QS,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966942,Heveya Natural Organic Latex 15cm - Single - Firm,D9515SF,0.0,10.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966899,Heveya Natural Organic Latex 15cm - Single - Medium,D8015SM,28.16,16.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966803,Heveya Natural Organic Latex 15cm - Single - Soft,D7015SS,0.0,1.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966979,Heveya Natural Organic Latex 15cm - Super King - Firm,D9515SKF,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966918,Heveya Natural Organic Latex 15cm - Super King - Medium,D8015SKM,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
35710040,Heveya Natural Organic Latex 15cm - Super King - Round Mattress,D8015RMSKM,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34966878,Heveya Natural Organic Latex 15cm - Super King - Soft,D7015SKS,0,0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597645,Heveya Natural Organic Latex 5cm -  Custom Size 220cm x 105cm - Medium, D805220X105,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40954336,Heveya Natural Organic Latex 5cm - 120cm x 200cm,D655120X200,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266829,Heveya Natural Organic Latex 5cm - 185 x 97,D655185X97,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266847,Heveya Natural Organic Latex 5cm - 188 x 145,D655188X145,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266812,Heveya Natural Organic Latex 5cm - 190cm x 160,D655190x160,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266897,Heveya Natural Organic Latex 5cm - 195 x 102/59,D655195X102/59,0.0,0.0,Cover Topper,COGS - Mattress,Sales - Mattress,Inventory - Mattress
38588421,Heveya Natural Organic Latex 5cm - 195 x 95,D655195X95,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266894,Heveya Natural Organic Latex 5cm - 195 x 99/57,D655195X99/57,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266922,Heveya Natural Organic Latex 5cm - 198 x 87/60,D655198X87/60,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266915,Heveya Natural Organic Latex 5cm - 199 x 88/63,D655199X88/63,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266879,Heveya Natural Organic Latex 5cm - 199 x 91/54,d655199X91/54,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266925,Heveya Natural Organic Latex 5cm - 199 x 91/64,D655199X91/64,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266920,Heveya Natural Organic Latex 5cm - 199 x 91/65,D655199X91/65,0,0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
40266886,Heveya Natural Organic Latex 5cm - 199 x 92/56,D655199X92/56,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
41098687,Heveya Natural Organic Latex 5cm - Custom - Soft,D655188X92,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42597319,Heveya Natural Organic Latex 5cm - Custom 200 x 110 x 5cm - Medium,D805200X110	,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46820420,Heveya Natural Organic Latex 5cm - Custom 210 x 160 x 5cm - Soft, D655210X160,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42595993,Heveya Natural Organic Latex 5cm - Custom 220 x 200 x 5cm - Soft,D655220X200,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42596273,Heveya Natural Organic Latex 5cm - Custom L200 x W110 x 5cm - Soft,D655200X110,0.0,2.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45598320,Heveya Natural Organic Latex 5cm - Custom Size 200 x 125 x 5cm - Soft,D655200X125,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45598303,Heveya Natural Organic Latex 5cm - Custom Size 200 x 250 x 5cm - Soft,D655200X250,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597698,Heveya Natural Organic Latex 5cm - Custom Size 210cm x 270cm - Soft,D655210X270,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
55413468,Heveya Natural Organic Latex 5cm - Custom Size 210cm x 90cm - Medium,D805210X90,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597707,Heveya Natural Organic Latex 5cm - Custom Size 210cm x 90cm - Soft,D655210X90,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50286442,Heveya Natural Organic Latex 5cm - Custom Size 212 x 115 x 5cm - Soft,D655CS212X115,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50286439,Heveya Natural Organic Latex 5cm - Custom Size 212 x 230 x 5cm - Soft,D655CS212X230,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597618,Heveya Natural Organic Latex 5cm - Custom Size 220cm x 105cm - Soft, D655220X105,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53594836,Heveya Natural Organic Latex 5cm - Custom Size L210 x W125 x 5cm - Medium,D805210X125,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53594816,Heveya Natural Organic Latex 5cm - Custom Size L210 x W125 x 5cm - Soft,D655210X125,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53594806,Heveya Natural Organic Latex 5cm - Custom Size L210 x W250 x 5cm - Soft,D655210X250,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
52410675,Heveya Natural Organic Latex 5cm - Custom Size W110cm x L210cm - Medium,D805210X110,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
51689957,Heveya Natural Organic Latex 5cm - Custom Size W110cm x L210cm - Soft, D655210X110,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45597597,Heveya Natural Organic Latex 5cm - Custom Size W210cm x L220cm - Soft,D655210X220,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
51689950,Heveya Natural Organic Latex 5cm - Custom Size W220cm x L210cm  - Soft, D655220X210,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34990304,Heveya Natural Organic Latex 5cm - Half Queen - Medium,D805HQM	,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34990109,Heveya Natural Organic Latex 5cm - Half Queen - Soft,D655HQS,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
35705462,Heveya Natural Organic Latex 5cm - Half Super King - Medium,D805HSKM,2.0,13.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34979509,Heveya Natural Organic Latex 5cm - Half Super King - Soft,D655HSKS,0.0,23.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968395,Heveya Natural Organic Latex 5cm - King - Medium,D805KM,0.0,1.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968299,Heveya Natural Organic Latex 5cm - King - Soft,D655KS,1.0,27.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968387,Heveya Natural Organic Latex 5cm - Queen - Medium,D805QM,0.0,3.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968289,Heveya Natural Organic Latex 5cm - Queen - Soft,D655QS,0.0,8.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968356,Heveya Natural Organic Latex 5cm - Single - Medium,D805SM,0.0,6.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968280,Heveya Natural Organic Latex 5cm - Single - Soft,D655SS,2.0,19.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968410,Heveya Natural Organic Latex 5cm - Super King - Medium,D805SKM,0.0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
35710041,Heveya Natural Organic Latex 5cm - Super King - Round Mattress,D655RMSKS,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34968316,Heveya Natural Organic Latex 5cm -Super King - Soft,D655SKS,3.0,23.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
52671484,Heveya Natural Organic Latex 7.5cm - Queen - Medium,D807.5QM,0,0.0,Density Latex,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32997007,Heveya Natural Organic Latex Bolster - ( L92cm x ø22cm),PB1A92X22M,2.0,-14.0,Pillow,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
45128200,Heveya Natural Organic Latex Bolster - Custom Size ( L51cm x ø22cm),PB1A51X22M,0.0,0.0,Latex Bolster,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
34085400,Heveya Natural Organic Latex Contour Pillow - Custom Size,PCCS50X40S,0,0.0,Pillow,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
33778125,Heveya Natural Organic Latex Flat Plush Pillow,PF1A70X40S,0,0.0,Pillow,COGS - Pillow & Bolsters,Sales - Pillow & Bolster,Inventory - Mattress
35710009,Heveya Natural Organic Latex III -  Queen (W160cm x L200cm) - Medium/Firm,MEU3Q200X160MF,0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32454862,Heveya Natural Organic Latex III - Queen (W160cm x L200cm) - Firm,MEU3Q200X160F,0.0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
54025298,"Heveya Natural Organic Latex III - Queen (W160cm x L200cm) - Firm- Custom Topper 7,5cm Medium",,0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
52190745,"Heveya Natural Organic Latex III - Queen (W160cm x L200cm) - Medium/Firm- Custom Topper 7,5cm Medium",,0,0.0,Matreess III,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457464,Heveya Natural Organic Latex Mattress  I  - King  (W180cm x L200cm) - Firm,MEU1K200X180F,0.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457651,Heveya Natural Organic Latex Mattress  I -  Super King (W200cm x L200cm) - Soft,MEU1SK200X200S,0,0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32455968,Heveya Natural Organic Latex Mattress  II  - Queen (W160cm x L200cm) - Soft,MEU2Q200X160S,0.0,0.0,Heveya II Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
36794831,Heveya Natural Organic Latex Mattress  III  -  Super King (W200cm x L200cm) -  Soft,MEU3SK200X200S.,0.0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
33710444,Heveya Natural Organic Latex Mattress  III  - Custom Size,MCS200X320M,0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
36140009,Heveya Natural Organic Latex Mattress  III  - Custom Size For Stefanie and Max Studio Jencquel,MCS200X320M - Stefanie and Max,0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32455239,Heveya Natural Organic Latex Mattress  III  - Single (W90cm x L200cm) - Soft,MEU3S200X90S,0,0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45001359,Heveya Natural Organic Latex Mattress Hotel Range + Mattress topper  - Custom Size 125cmx195cm,MCS125x195M,0.0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457399,Heveya Natural Organic Latex Mattress I  -  King (W180cm x L200cm) - Soft,MEU1K200X180S,0.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457525,Heveya Natural Organic Latex Mattress I  -  Queen (W160cm x L200cm) - Soft,MEU1Q200X160S,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32458336,Heveya Natural Organic Latex Mattress I  -  Single (W90cm x L200cm) - Medium,MEU1S200X90M,0.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457770,Heveya Natural Organic Latex Mattress I  -  Super King (W200cm x L200cm) - Firm,MEU1SK200X200F,0,0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457548,Heveya Natural Organic Latex Mattress I  - Queen (W160cm x L200cm) - Medium,MEU1Q200X160M,0.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457678,Heveya Natural Organic Latex Mattress I  - Super King (W200cm x L200cm) - Medium,MEU1SK200X200M,0,0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,
36801449,Heveya Natural Organic Latex Mattress I -  King (W180cm x L200cm) - Medium/Firm,MEU1K200X180MF,0,0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
39718143,Heveya Natural Organic Latex Mattress I -  Super King  (W200cm x L200cm) - Medium,MEU1SK200X200M.,-1.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
54890242,Heveya Natural Organic Latex Mattress I - Custom (W70cm x L200cm) - Medium,,0,0,Mattress Heveya  I,COGS - Mattress,Sales - Mattress,Inventory - Mattress
46798447,Heveya Natural Organic Latex Mattress I - Custom Single (W90cm x L200cm) -  for Ayana,,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
48072160,Heveya Natural Organic Latex Mattress I - Custom Size (W100cm x L200cm) - Soft,MCS1200X100S,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
42156246,Heveya Natural Organic Latex Mattress I - Custom Size (W110cm x L198cm) - Medium,MEU1CS110X198M,0.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45373477,Heveya Natural Organic Latex Mattress I - Custom Size (W110cm x L200cm) - Medium,MCS1200X110M,0,-1.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
36255778,Heveya Natural Organic Latex Mattress I - Custom Size (W120cm x L200cm) - Soft,MCS200X120S,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
51402928,Heveya Natural Organic Latex Mattress I - Custom Size (W140cm x L200cm) - Firm,,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50749260,Heveya Natural Organic Latex Mattress I - Custom Size (W140cm x L235cm),,0,0,,COGS - Mattress,Sales - Mattress,
49225912,Heveya Natural Organic Latex Mattress I - Custom Size (W160cm x L210m) - Medium/Soft,MCS160X210MS,0,0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
54801280,Heveya Natural Organic Latex Mattress I - Custom Size (W180cm x L190cm) - Firm,,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
56281862,Heveya Natural Organic Latex Mattress I - Custom Size (W220cm x L210cm) - Soft/Medium,MCS1220X210S,0,1.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
58317910,Heveya Natural Organic Latex Mattress I - Custom Size (W240cm x L210cm) - Soft/Medium,,0,0,,COGS - Mattress,Sales - Mattress,
38134728,Heveya Natural Organic Latex Mattress I - Custom Size (W280cm x L200cm) - Medium,MEU1CS 200X280M,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53817124,Heveya Natural Organic Latex Mattress I - Custom Size (W326.5cm x L129.5cm) - Medium,MCS327X130M,0,0.0,Heveya III Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
49780567,Heveya Natural Organic Latex Mattress I - Custom Size (W72cm x L183cm) - Medium,,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
45374384,Heveya Natural Organic Latex Mattress I - Custom Size (W90cm x L120cm) - Medium,MCS190X120M,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
53110674,Heveya Natural Organic Latex Mattress I - Custom Size (W90cm x L160cm) - Soft,MCS90X160S,0,1.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
50119481,Heveya Natural Organic Latex Mattress I - Custom Size (W90cm x L183cm) - Soft,MCS1S183X90S,0.0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
56013924,Heveya Natural Organic Latex Mattress I - Custom Size W120cm x L190 x H10cm - Medium,,0,0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
34049234,Heveya Natural Organic Latex Mattress I - Custom Size W120cm x L200cm - Medium,MCS1200X120M,0,0.0,Heveya Mattress I,COGS - Mattress,Sales - Mattress,Inventory - Mattress
32457440,Heveya Natural Organic Latex Mattress I - King  (W180cm x L200cm) - Medium,MEU1K200X180M,0.0,1.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
49545915,Heveya Natural Organic Latex Mattress I - King (W180cm x L200cm x H12.5cm) - Medium,,0,0.0,,COGS - Mattress,Sales - Mattress,Inventory - Mattress
52477078,Heveya Natural Organic Latex Mattress I - King (W180cm x L200cm) - Firm., MEU1K200X180F-2 BASE BLOCKS,0.0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
52739996,Heveya Natural Organic Latex Mattress I - King (W180cm x L200cm) - Medium.,MEU1K200X180M-2 Base Blocks,0,0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
55425692,Heveya Natural Organic Latex Mattress I - King (W180cm x L200cm) - Soft/Medium,MEU1K200X180SM,0,0.0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
56216428,Heveya Natural Organic Latex Mattress I - Queen (W160cm x L200cm x H10cm) With Inner Cover Only - Medium,MEU1Q200X160M-H10CM,0,0,Heveya I Mattress,COGS - Mattress,Sales - Mattress,Inventory - Mattress
